"sentence_id","token_id","class","before","after"
252,1,"PLAIN","Esterhazy","Esterhazy"
252,2,"PLAIN","is","is"
252,3,"PLAIN","a","a"
252,4,"PLAIN","baroque","baroque"
252,5,"PLAIN","palace","palace"
252,6,"PLAIN","in","in"
252,7,"PLAIN","Vienna","Vienna"
252,8,"PUNCT",",",","
252,9,"PLAIN","Austria","Austria"
252,10,"PUNCT",",",","
252,11,"PLAIN","owned","owned"
252,12,"PLAIN","by","by"
252,13,"PLAIN","the","the"
252,14,"PLAIN","noble","noble"
252,15,"PLAIN","Esterhazy","Esterhazy"
252,16,"PLAIN","family","family"
252,17,"PUNCT",".","."
253,0,"PLAIN","Retrieved","Retrieved"
253,1,"DATE","30 January 2012","the thirtieth of january twenty twelve"
253,2,"PUNCT",".","."
254,0,"PLAIN","Today","Today"
254,1,"PLAIN","Trkulja","Trkulja"
254,2,"PLAIN","plays","plays"
254,3,"CARDINAL","13","thirteen"
254,4,"PLAIN","instruments","instruments"
254,5,"PLAIN","in","in"
254,6,"PLAIN","total","total"
254,7,"PUNCT",".","."
255,0,"LETTERS","MGM","m g m"
255,1,"PUNCT","/","/"
255,2,"PLAIN","UA","UA"
255,3,"PLAIN","created","created"
255,4,"PLAIN","two","two"
255,5,"PLAIN","versions","versions"
255,6,"PLAIN","of","of"
255,7,"PLAIN","the","the"
255,8,"PLAIN","syndication","syndication"
255,9,"PLAIN","package","package"
255,10,"PUNCT",".","."
256,0,"PLAIN","dr","doctor"
256,1,"PLAIN","Eddy","Eddy"
256,2,"PLAIN","spent","spent"
256,3,"PLAIN","most","most"
256,4,"PLAIN","of","of"
256,5,"PLAIN","her","her"
256,6,"PLAIN","missionary","missionary"
256,7,"PLAIN","career","career"
256,8,"PLAIN","traveling","traveling"
256,9,"PLAIN","among","among"
256,10,"PLAIN","remote","remote"
256,11,"PLAIN","villages","villages"
256,12,"PLAIN","of","of"
256,13,"PLAIN","Syria","Syria"
256,14,"PLAIN","until","until"
256,15,"PLAIN","her","her"
256,16,"PLAIN","death","death"
256,17,"PLAIN","at","at"
256,18,"PLAIN","age","age"
256,19,"CARDINAL","59","fifty nine"
256,20,"PUNCT",".","."
257,0,"PLAIN","This","This"
257,1,"PLAIN","is","is"
257,2,"PLAIN","what","what"
257,3,"PLAIN","Primavera","Primavera"
257,4,"PLAIN","is","is"
257,5,"PLAIN","all","all"
257,6,"PLAIN","about","about"
257,7,"PUNCT",".","."
258,0,"PLAIN","The","The"
258,1,"PLAIN","unit","unit"
258,2,"PLAIN","was","was"
258,3,"PLAIN","formed","formed"
258,4,"PLAIN","early","early"
258,5,"PLAIN","during","during"
258,6,"PLAIN","the","the"
258,7,"PLAIN","Syrian","Syrian"
258,8,"PLAIN","civil","civil"
258,9,"PLAIN","war","war"
258,10,"PLAIN","in","in"
258,11,"PLAIN","order","order"
258,12,"PLAIN","to","to"
258,13,"PLAIN","fight","fight"
258,14,"PLAIN","against","against"
258,15,"PLAIN","the","the"
258,16,"PLAIN","Syrian","Syrian"
258,17,"PLAIN","Government","Government"
258,18,"PUNCT",".","."
259,0,"PUNCT","""",""""
259,1,"PLAIN","Repair","Repair"
259,2,"PLAIN","of","of"
259,3,"PLAIN","infarcted","infarcted"
259,4,"PLAIN","myocardium","myocardium"
259,5,"PLAIN","by","by"
259,6,"PLAIN","autologous","autologous"
259,7,"PLAIN","intracoronary","intracoronary"
259,8,"PLAIN","mononuclear","mononuclear"
259,9,"PLAIN","bone","bone"
259,10,"PLAIN","marrow","marrow"
259,11,"PLAIN","cell","cell"
259,12,"PLAIN","transplantation","transplantation"
259,13,"PLAIN","in","in"
259,14,"PLAIN","humans","humans"
259,15,"PUNCT","""",""""
259,16,"PUNCT","(","("
259,17,"LETTERS","PDF","p d f"
259,18,"PUNCT",")",")"
259,19,"PUNCT",".","."
260,0,"PUNCT","""",""""
260,1,"PLAIN","Exclusive","Exclusive"
260,2,"PUNCT",":",":"
260,3,"PLAIN","Michael","Michael"
260,4,"PLAIN","Jackson","Jackson"
260,5,"PLAIN","Gave","Gave"
260,6,"PLAIN","Australia's","Australia's"
260,7,"PLAIN","Top","Top"
260,8,"PLAIN","Band","Band"
260,9,"PUNCT","'","'"
260,10,"PLAIN","Human","Human"
260,11,"PLAIN","Nature","Nature"
260,12,"PUNCT","'","'"
260,13,"PLAIN","Its","Its"
260,14,"PLAIN","Big","Big"
260,15,"PLAIN","Break","Break"
260,16,"PUNCT","""",""""
260,17,"PUNCT",".","."
261,0,"PLAIN","Glover","Glover"
261,1,"PUNCT",",",","
261,2,"PLAIN","Eleanor","Eleanor"
261,3,"PUNCT","(","("
261,4,"DATE","Sep 7, 2009","september seventh two thousand nine"
261,5,"PUNCT",")",")"
261,6,"PUNCT",".","."
262,0,"PLAIN","In","In"
262,1,"DATE","1980","nineteen eighty"
262,2,"PUNCT",",",","
262,3,"PLAIN","Primavera","Primavera"
262,4,"PLAIN","in","in"
262,5,"PLAIN","Cambridge","Cambridge"
262,6,"PLAIN","is","is"
262,7,"PLAIN","sold","sold"
262,8,"PLAIN","to","to"
262,9,"PLAIN","Ronald","Ronald"
262,10,"PLAIN","Pile","Pile"
262,11,"PUNCT",".","."
263,0,"PLAIN","In","In"
263,1,"PLAIN","late","late"
263,2,"DATE","2000","two thousand"
263,3,"PUNCT",",",","
263,4,"MEASURE","60%","sixty percent"
263,5,"PLAIN","of","of"
263,6,"PLAIN","all","all"
263,7,"PLAIN","AIDS","AIDS"
263,8,"PLAIN","cases","cases"
263,9,"PLAIN","in","in"
263,10,"PLAIN","Ukraine","Ukraine"
263,11,"PLAIN","were","were"
263,12,"PLAIN","concentrated","concentrated"
263,13,"PLAIN","in","in"
263,14,"PLAIN","the","the"
263,15,"PLAIN","Odessa","Odessa"
263,16,"PUNCT",",",","
263,17,"PLAIN","Dnipropetrovsk","Dnipropetrovsk"
263,18,"PUNCT",",",","
263,19,"PLAIN","and","and"
263,20,"PLAIN","Donetsk","Donetsk"
263,21,"PLAIN","regions","regions"
263,22,"PUNCT",".","."
264,0,"PLAIN","This","This"
264,1,"PLAIN","process","process"
264,2,"PLAIN","is","is"
264,3,"PLAIN","what","what"
264,4,"PLAIN","produces","produces"
264,5,"PLAIN","the","the"
264,6,"PLAIN","wide","wide"
264,7,"PLAIN","eskers","eskers"
264,8,"PLAIN","upon","upon"
264,9,"PLAIN","which","which"
264,10,"PLAIN","roads","roads"
264,11,"PLAIN","and","and"
264,12,"PLAIN","highways","highways"
264,13,"PLAIN","can","can"
264,14,"PLAIN","be","be"
264,15,"PLAIN","built","built"
264,16,"PUNCT",".","."
265,0,"PLAIN","Elevated","Elevated"
265,1,"PLAIN","levels","levels"
265,2,"PLAIN","of","of"
265,3,"LETTERS","CO","c o"
265,4,"PLAIN","can","can"
265,5,"PLAIN","be","be"
265,6,"PLAIN","dangerous","dangerous"
265,7,"PLAIN","to","to"
265,8,"PLAIN","humans","humans"
265,9,"PLAIN","depending","depending"
265,10,"PLAIN","on","on"
265,11,"PLAIN","the","the"
265,12,"PLAIN","amount","amount"
265,13,"PLAIN","present","present"
265,14,"PLAIN","and","and"
265,15,"PLAIN","length","length"
265,16,"PLAIN","of","of"
265,17,"PLAIN","exposure","exposure"
265,18,"PUNCT",".","."
266,0,"PLAIN","Fiji","Fiji"
266,1,"PLAIN","would","would"
266,2,"PLAIN","top","top"
266,3,"PLAIN","Group","Group"
266,4,"PLAIN","B","B"
266,5,"PLAIN","and","and"
266,6,"PLAIN","advance","advance"
266,7,"PLAIN","to","to"
266,8,"PLAIN","the","the"
266,9,"PLAIN","Semi","Semi"
266,10,"PLAIN","final","final"
266,11,"PLAIN","qualifier","qualifier"
266,12,"PLAIN","against","against"
266,13,"PLAIN","Ireland","Ireland"
266,14,"PUNCT",".","."
267,0,"LETTERS","U.S.","u s"
267,1,"PLAIN","CensusU","CensusU"
267,2,"PUNCT",".","."
267,3,"PLAIN","S","S"
267,4,"PUNCT",".","."
267,5,"PLAIN","Geological","Geological"
267,6,"PLAIN","Survey","Survey"
267,7,"PLAIN","Geographic","Geographic"
267,8,"PLAIN","Names","Names"
267,9,"PLAIN","Information","Information"
267,10,"PLAIN","System","System"
267,11,"PUNCT",":",":"
267,12,"PLAIN","Mabie","Mabie"
267,13,"PUNCT",",",","
267,14,"PLAIN","CaliforniaDurham","CaliforniaDurham"
267,15,"PUNCT",",",","
267,16,"PLAIN","David","David"
267,17,"LETTERS","L.","l"
267,18,"PUNCT","(","("
267,19,"DATE","1998","nineteen ninety eight"
267,20,"PUNCT",")",")"
267,21,"PUNCT",".","."
268,0,"PUNCT","""",""""
268,1,"PLAIN","Akwesasne","Akwesasne"
268,2,"PLAIN","Mohawks","Mohawks"
268,3,"PLAIN","protest","protest"
268,4,"PLAIN","border","border"
268,5,"PLAIN","gun","gun"
268,6,"PLAIN","plan","plan"
268,7,"PUNCT","""",""""
268,8,"PUNCT",".","."
269,0,"PLAIN","Lade","Lade"
269,1,"PLAIN","Airport","Airport"
269,2,"PLAIN","was","was"
269,3,"PLAIN","located","located"
269,4,"PLAIN","at","at"
269,5,"PLAIN","Lade","Lade"
269,6,"PUNCT",",",","
269,7,"PLAIN","in","in"
269,8,"PLAIN","the","the"
269,9,"PLAIN","area","area"
269,10,"PLAIN","north","north"
269,11,"PLAIN","of","of"
269,12,"PLAIN","the","the"
269,13,"PLAIN","Meraker","Meraker"
269,14,"PLAIN","Line","Line"
269,15,"PUNCT",".","."
270,0,"PUNCT","""",""""
270,1,"PLAIN","What","What"
270,2,"PLAIN","is","is"
270,3,"PLAIN","racism","racism"
270,4,"PUNCT","?","?"
271,0,"PLAIN","Gustav","Gustav"
271,1,"PLAIN","Meier","Meier"
271,2,"PLAIN","has","has"
271,3,"PLAIN","been","been"
271,4,"PLAIN","with","with"
271,5,"PLAIN","the","the"
271,6,"LETTERS","GBSO","g b s o"
271,7,"PLAIN","for","for"
271,8,"CARDINAL","41","forty one"
271,9,"PLAIN","years","years"
271,10,"PUNCT",".","."
272,0,"PLAIN","His","His"
272,1,"PLAIN","demotion","demotion"
272,2,"PLAIN","was","was"
272,3,"PLAIN","confirmed","confirmed"
272,4,"PLAIN","by","by"
272,5,"PLAIN","the","the"
272,6,"PLAIN","fortyniners","fortyniners"
272,7,"PUNCT",".","."
273,0,"PUNCT","""",""""
273,1,"PLAIN","DOH","DOH"
273,2,"PLAIN","test","test"
273,3,"PUNCT","""",""""
273,4,"PUNCT","(","("
273,5,"LETTERS","PDF","p d f"
273,6,"PUNCT",")",")"
273,7,"PUNCT",".","."
274,0,"PLAIN","He","He"
274,1,"PLAIN","readjusted","readjusted"
274,2,"PLAIN","his","his"
274,3,"PLAIN","glasses","glasses"
274,4,"PLAIN","on","on"
274,5,"PLAIN","his","his"
274,6,"PLAIN","nose","nose"
274,7,"PUNCT",",",","
274,8,"PLAIN","focused","focused"
274,9,"PLAIN","his","his"
274,10,"PLAIN","gaze","gaze"
274,11,"PLAIN","on","on"
274,12,"PLAIN","the","the"
274,13,"PLAIN","motionless","motionless"
274,14,"PUNCT",".","."
275,0,"PLAIN","The","The"
275,1,"PLAIN","tenor","tenor"
275,2,"PLAIN","saxophone","saxophone"
275,3,"PLAIN","solo","solo"
275,4,"PLAIN","was","was"
275,5,"PLAIN","played","played"
275,6,"PLAIN","by","by"
275,7,"PLAIN","Plas","Plas"
275,8,"PLAIN","Johnson","Johnson"
275,9,"PUNCT",".","."
276,0,"PLAIN","Retrieved","Retrieved"
276,1,"DATE","26 March 2014","the twenty sixth of march twenty fourteen"
276,2,"PUNCT",".","."
277,0,"PLAIN","Strinda","Strinda"
277,1,"PLAIN","den","den"
277,2,"PLAIN","gang","gang"
277,3,"PLAIN","da","da"
277,4,"PUNCT","(","("
277,5,"PLAIN","in","in"
277,6,"PLAIN","Norwegian","Norwegian"
277,7,"PUNCT",")",")"
277,8,"PUNCT",".","."
278,0,"PUNCT","""",""""
278,1,"PLAIN","The","The"
278,2,"PLAIN","Case","Case"
278,3,"PLAIN","For","For"
278,4,"PLAIN","Colorblind","Colorblind"
278,5,"PLAIN","Casting","Casting"
278,6,"PUNCT","""",""""
278,7,"PUNCT",".","."
279,0,"PLAIN","Journal","Journal"
279,1,"PLAIN","of","of"
279,2,"PLAIN","Nutritional","Nutritional"
279,3,"VERBATIM","&","and"
279,4,"PLAIN","Environmental","Environmental"
279,5,"PLAIN","Medicine","Medicine"
279,6,"PUNCT",".","."
280,0,"PLAIN","The","The"
280,1,"PLAIN","Memoirs","Memoirs"
280,2,"PLAIN","of","of"
280,3,"PLAIN","a","a"
280,4,"PLAIN","Checkertail","Checkertail"
280,5,"PLAIN","Ace","Ace"
280,6,"PUNCT",".","."
281,0,"PLAIN","Retrieved","Retrieved"
281,1,"DATE","24 October 2015","the twenty fourth of october twenty fifteen"
281,2,"PUNCT",".","."
282,0,"PLAIN","Cope","Cope"
282,1,"PUNCT",",",","
282,2,"LETTERS","E.D.","e d"
282,3,"DATE","1862","eighteen sixty two"
282,4,"PUNCT",".","."
283,0,"CARDINAL","33","thirty three"
283,1,"PLAIN","-","to"
283,2,"CARDINAL","38","thirty eight"
283,3,"PUNCT",".","."
284,0,"PLAIN","The","The"
284,1,"PLAIN","local","local"
284,2,"PLAIN","arm","arm"
284,3,"PLAIN","of","of"
284,4,"PLAIN","Castrol","Castrol"
284,5,"PLAIN","appreciated","appreciated"
284,6,"PLAIN","this","this"
284,7,"PLAIN","and","and"
284,8,"PLAIN","committed","committed"
284,9,"PLAIN","to","to"
284,10,"PLAIN","a","a"
284,11,"PLAIN","three","three"
284,12,"PLAIN","year","year"
284,13,"PLAIN","sum","sum"
284,14,"PLAIN","for","for"
284,15,"PLAIN","sponsorship","sponsorship"
284,16,"PUNCT",".","."
285,0,"PLAIN","Oxford","Oxford"
285,1,"PLAIN","University","University"
285,2,"PLAIN","Press","Press"
285,3,"PUNCT",".","."
286,0,"PLAIN","Geomorphology","Geomorphology"
286,1,"PUNCT",":",":"
286,2,"PLAIN","A","A"
286,3,"PLAIN","Canadian","Canadian"
286,4,"PLAIN","Perspective","Perspective"
286,5,"PUNCT",".","."
287,0,"PLAIN","Invoking","Invoking"
287,1,"PLAIN","the","the"
287,2,"PLAIN","patience","patience"
287,3,"PLAIN","of","of"
287,4,"PLAIN","Job","Job"
287,5,"PUNCT",",",","
287,6,"PLAIN","the","the"
287,7,"PLAIN","Filipino","Filipino"
287,8,"PLAIN","nuns","nuns"
287,9,"PLAIN","refrained","refrained"
287,10,"PLAIN","from","from"
287,11,"PLAIN","protesting","protesting"
287,12,"PLAIN","the","the"
287,13,"PLAIN","unequal","unequal"
287,14,"PLAIN","partition","partition"
287,15,"PUNCT",".","."
288,0,"PLAIN","London","London"
288,1,"PUNCT",":",":"
288,2,"PLAIN","Guinness","Guinness"
288,3,"PLAIN","World","World"
288,4,"PLAIN","Records","Records"
288,5,"PLAIN","Limited","Limited"
288,6,"PUNCT",".","."
289,0,"DATE","12 July 2014","the twelfth of july twenty fourteen"
289,1,"PUNCT",".","."
290,0,"PLAIN","Ackerman","Ackerman"
290,1,"PLAIN","v","v"
290,2,"PLAIN","Protim","Protim"
290,3,"PLAIN","Services","Services"
290,4,"PUNCT",".","."
291,0,"PLAIN","The","The"
291,1,"PLAIN","event","event"
291,2,"PLAIN","is","is"
291,3,"PLAIN","sponsored","sponsored"
291,4,"PLAIN","by","by"
291,5,"PLAIN","the","the"
291,6,"PLAIN","SHU","SHU"
291,7,"PLAIN","Freestyle","Freestyle"
291,8,"PLAIN","Club","Club"
291,9,"PUNCT",".","."
292,0,"PLAIN","U","U"
292,1,"PLAIN","T","T"
292,2,"PLAIN","San","San"
292,3,"PLAIN","Diego","Diego"
292,4,"PUNCT",".","."
293,0,"PLAIN","Retrieved","Retrieved"
293,1,"DATE","22 February 2012","the twenty second of february twenty twelve"
293,2,"PUNCT",".","."
294,0,"PLAIN","Retrieved","Retrieved"
294,1,"DATE","8 October 2015","the eighth of october twenty fifteen"
294,2,"PUNCT",".","."
295,0,"PLAIN","Major","Major"
295,1,"PLAIN","population","population"
295,2,"PLAIN","centers","centers"
295,3,"PLAIN","of","of"
295,4,"PLAIN","ancient","ancient"
295,5,"PLAIN","Lima","Lima"
295,6,"PLAIN","were","were"
295,7,"PLAIN","located","located"
295,8,"PLAIN","at","at"
295,9,"PLAIN","Pukllana","Pukllana"
295,10,"PUNCT",",",","
295,11,"PLAIN","Wallamarka","Wallamarka"
295,12,"PUNCT",",",","
295,13,"PLAIN","Cajamarquilla","Cajamarquilla"
295,14,"PUNCT",",",","
295,15,"PLAIN","and","and"
295,16,"PLAIN","Pacha","Pacha"
295,17,"PLAIN","Kamaq","Kamaq"
295,18,"PUNCT",".","."
296,0,"PUNCT","""",""""
296,1,"PLAIN","Dry","Dry"
296,2,"PLAIN","Run","Run"
296,3,"PUNCT","«","«"
296,4,"PLAIN","The","The"
296,5,"PLAIN","Word","Word"
296,6,"PLAIN","Detective","Detective"
296,7,"PUNCT","""",""""
296,8,"PUNCT",".","."
297,0,"PLAIN","However","However"
297,1,"PUNCT",",",","
297,2,"PLAIN","Franciscan","Franciscan"
297,3,"PLAIN","Orders","Orders"
297,4,"PLAIN","and","and"
297,5,"PLAIN","Franciscan","Franciscan"
297,6,"PLAIN","spirituality","spirituality"
297,7,"PLAIN","also","also"
297,8,"PLAIN","form","form"
297,9,"PLAIN","part","part"
297,10,"PLAIN","of","of"
297,11,"PLAIN","other","other"
297,12,"PLAIN","denominations","denominations"
297,13,"PLAIN","including","including"
297,14,"PLAIN","Old","Old"
297,15,"PLAIN","Catholics","Catholics"
297,16,"PUNCT",",",","
297,17,"PLAIN","Anglicans","Anglicans"
297,18,"PUNCT",",",","
297,19,"PLAIN","and","and"
297,20,"PLAIN","Lutherans","Lutherans"
297,21,"PUNCT",".","."
298,0,"PLAIN","He","He"
298,1,"PLAIN","teaches","teaches"
298,2,"PLAIN","Clinical","Clinical"
298,3,"PLAIN","Psychodiagnostics","Psychodiagnostics"
298,4,"PUNCT",",",","
298,5,"PLAIN","Psychoanalytical","Psychoanalytical"
298,6,"PLAIN","Therapy","Therapy"
298,7,"PLAIN","and","and"
298,8,"PLAIN","Gender","Gender"
298,9,"PLAIN","Studies","Studies"
298,10,"PUNCT",".","."
299,0,"PLAIN","new","new"
299,1,"PLAIN","york","york"
299,2,"PLAIN","new","new"
299,3,"PLAIN","york","york"
299,4,"PUNCT",":",":"
299,5,"PLAIN","McGraw","McGraw"
299,6,"PLAIN","HillSullivan","HillSullivan"
299,7,"PUNCT",",",","
299,8,"PLAIN","Harry","Harry"
299,9,"LETTERS","S.","s"
299,10,"PUNCT","(","("
299,11,"DATE","1953","nineteen fifty three"
299,12,"PUNCT",")",")"
299,13,"PUNCT",".","."
300,0,"PLAIN","As","As"
300,1,"PLAIN","of","of"
300,2,"PLAIN","the","the"
300,3,"DATE","2010","twenty ten"
300,4,"PLAIN","census","census"
300,5,"PUNCT",",",","
300,6,"PLAIN","the","the"
300,7,"PLAIN","population","population"
300,8,"PLAIN","was","was"
300,9,"CARDINAL","146,156","one hundred forty six thousand one hundred fifty six"
300,10,"PUNCT",".","."
301,0,"PLAIN","Retrieved","Retrieved"
301,1,"DATE","3 January 2013","the third of january twenty thirteen"
301,2,"PUNCT",".","."
302,0,"PLAIN","Fairfield","Fairfield"
302,1,"PLAIN","is","is"
302,2,"PLAIN","a","a"
302,3,"PLAIN","descriptive","descriptive"
302,4,"PLAIN","name","name"
302,5,"PLAIN","referring","referring"
302,6,"PLAIN","to","to"
302,7,"PLAIN","the","the"
302,8,"PLAIN","beauty","beauty"
302,9,"PLAIN","of","of"
302,10,"PLAIN","their","their"
302,11,"PLAIN","fields","fields"
302,12,"PUNCT",".","."
303,0,"PLAIN","Which","Which"
303,1,"PLAIN","of","of"
303,2,"PLAIN","these","these"
303,3,"PLAIN","two","two"
303,4,"PLAIN","tendencies","tendencies"
303,5,"PLAIN","prevail","prevail"
303,6,"PLAIN","in","in"
303,7,"PLAIN","the","the"
303,8,"PLAIN","construction","construction"
303,9,"PLAIN","of","of"
303,10,"PLAIN","identity","identity"
303,11,"PLAIN","is","is"
303,12,"PLAIN","largely","largely"
303,13,"PLAIN","determined","determined"
303,14,"PLAIN","by","by"
303,15,"PLAIN","the","the"
303,16,"PLAIN","societal","societal"
303,17,"PLAIN","model","model"
303,18,"PUNCT",".","."
304,0,"DATE","19 November 2008","the nineteenth of november two thousand eight"
304,1,"PUNCT",".","."
305,0,"PUNCT","'","'"
305,1,"PLAIN","War","War"
305,2,"PLAIN","Stories'","Stories'"
305,3,"PUNCT",")",")"
305,4,"LETTERS","Y.M.C.A.","y m c a"
305,5,"PLAIN","Goes","Goes"
305,6,"PLAIN","Over","Over"
305,7,"PLAIN","the","the"
305,8,"PLAIN","Top","Top"
305,9,"PUNCT","(","("
305,10,"DATE","1932","nineteen thirty two"
305,11,"PUNCT",")",")"
305,12,"PLAIN","The","The"
305,13,"PLAIN","Curse","Curse"
305,14,"PLAIN","of","of"
305,15,"PLAIN","the","the"
305,16,"PLAIN","Iron","Iron"
305,17,"PLAIN","Cross","Cross"
305,18,"PUNCT","(","("
305,19,"DATE","1932","nineteen thirty two"
305,20,"PUNCT",")",")"
305,21,"PUNCT","(","("
305,22,"PLAIN","Pub","Pub"
305,23,"PUNCT",".","."
306,0,"PLAIN","McCormack","McCormack"
306,1,"PUNCT",",",","
306,2,"PLAIN","Ben","Ben"
306,3,"PUNCT","(","("
306,4,"DATE","3 July 2007","the third of july two thousand seven"
306,5,"PUNCT",")",")"
306,6,"PUNCT",".","."
307,0,"PLAIN","The","The"
307,1,"PLAIN","following","following"
307,2,"PLAIN","week","week"
307,3,"PUNCT",",",","
307,4,"PLAIN","he","he"
307,5,"PLAIN","began","began"
307,6,"PLAIN","recording","recording"
307,7,"PLAIN","for","for"
307,8,"PLAIN","the","the"
307,9,"PLAIN","American","American"
307,10,"PLAIN","Record","Record"
307,11,"PLAIN","Corporation","Corporation"
307,12,"PUNCT",",",","
307,13,"PLAIN","but","but"
307,14,"PLAIN","these","these"
307,15,"PLAIN","recordings","recordings"
307,16,"PLAIN","achieved","achieved"
307,17,"PLAIN","little","little"
307,18,"PLAIN","commercial","commercial"
307,19,"PLAIN","success","success"
307,20,"PUNCT",".","."
308,0,"PLAIN","She","She"
308,1,"PLAIN","also","also"
308,2,"PLAIN","was","was"
308,3,"PLAIN","a","a"
308,4,"LETTERS","U.S.","u s"
308,5,"PLAIN","alternate","alternate"
308,6,"PLAIN","representative","representative"
308,7,"PLAIN","and","and"
308,8,"LETTERS","U.S.","u s"
308,9,"PLAIN","delegate","delegate"
308,10,"PLAIN","to","to"
308,11,"PLAIN","the","the"
308,12,"PLAIN","United","United"
308,13,"PLAIN","Nations","Nations"
308,14,"PLAIN","General","General"
308,15,"PLAIN","Assembly","Assembly"
308,16,"PUNCT",".","."
309,0,"PUNCT","""",""""
309,1,"PLAIN","Osebni","Osebni"
309,2,"PLAIN","karton","karton"
309,3,"PUNCT",":",":"
309,4,"PLAIN","Tomislav","Tomislav"
309,5,"PLAIN","Pavlicic","Pavlicic"
309,6,"PUNCT","""",""""
309,7,"PUNCT","(","("
309,8,"PLAIN","in","in"
309,9,"PLAIN","Slovenian","Slovenian"
309,10,"PUNCT",")",")"
309,11,"PUNCT",".","."
310,0,"PLAIN","Levin","Levin"
310,1,"PUNCT","(","("
310,2,"CARDINAL","20,300","twenty thousand three hundred"
310,3,"PUNCT",")",")"
310,4,"PUNCT",":",":"
310,5,"PLAIN","From","From"
310,6,"PLAIN","Waitarere","Waitarere"
310,7,"PLAIN","Beach","Beach"
310,8,"PLAIN","to","to"
310,9,"PLAIN","Ohau","Ohau"
310,10,"PUNCT",".","."
311,0,"PLAIN","And","And"
311,1,"PLAIN","today","today"
311,2,"PLAIN","marks","marks"
311,3,"PLAIN","two","two"
311,4,"PLAIN","weeks","weeks"
311,5,"PLAIN","that","that"
311,6,"PLAIN","his","his"
311,7,"PLAIN","son","son"
311,8,"PLAIN","Sagir","Sagir"
311,9,"PLAIN","Bafarawa","Bafarawa"
311,10,"PLAIN","has","has"
311,11,"PLAIN","been","been"
311,12,"PLAIN","in","in"
311,13,"PLAIN","detention","detention"
311,14,"PUNCT",".","."
312,0,"PLAIN","It","It"
312,1,"PLAIN","also","also"
312,2,"PLAIN","has","has"
312,3,"PLAIN","built","built"
312,4,"PLAIN","in","in"
312,5,"PLAIN","dual","dual"
312,6,"PLAIN","microphones","microphones"
312,7,"PLAIN","and","and"
312,8,"PLAIN","Tsugumi","Tsugumi"
312,9,"PLAIN","uses","uses"
312,10,"PLAIN","them","them"
312,11,"PLAIN","when","when"
312,12,"PLAIN","she","she"
312,13,"PLAIN","starts","starts"
312,14,"PLAIN","singing","singing"
312,15,"PLAIN","songs","songs"
312,16,"PLAIN","of","of"
312,17,"PLAIN","her","her"
312,18,"PLAIN","idol","idol"
312,19,"PLAIN","Hatoko","Hatoko"
312,20,"PUNCT",".","."
313,0,"PLAIN","Retrieved","Retrieved"
313,1,"DATE","May 4, 2015","may fourth twenty fifteen"
313,2,"PUNCT",".","."
314,0,"PLAIN","The","The"
314,1,"PLAIN","case","case"
314,2,"PLAIN","received","received"
314,3,"PLAIN","national","national"
314,4,"PLAIN","attention","attention"
314,5,"PUNCT",",",","
314,6,"PLAIN","and","and"
314,7,"PLAIN","five","five"
314,8,"PLAIN","advocates","advocates"
314,9,"PLAIN","supported","supported"
314,10,"PLAIN","the","the"
314,11,"PLAIN","action","action"
314,12,"PLAIN","on","on"
314,13,"PLAIN","behalf","behalf"
314,14,"PLAIN","of","of"
314,15,"PLAIN","Somersett","Somersett"
314,16,"PUNCT",".","."
315,0,"PLAIN","The","The"
315,1,"PLAIN","Daily","Daily"
315,2,"PLAIN","Telegraph","Telegraph"
315,3,"PUNCT",".","."
316,0,"PUNCT","""",""""
316,1,"PLAIN","I","I"
316,2,"PLAIN","Went","Went"
316,3,"PLAIN","Off","Off"
316,4,"PLAIN","and","and"
316,5,"PLAIN","Cried","Cried"
316,6,"PUNCT","""",""""
316,7,"PUNCT","(","("
316,8,"DATE","1968","nineteen sixty eight"
316,9,"PUNCT",")",")"
316,10,"PLAIN","remains","remains"
316,11,"PLAIN","alongside","alongside"
316,12,"PUNCT","""",""""
316,13,"PLAIN","A","A"
316,14,"PLAIN","Knife","Knife"
316,15,"PLAIN","and","and"
316,16,"PLAIN","a","a"
316,17,"PLAIN","Fork","Fork"
316,18,"PUNCT","""",""""
316,19,"PLAIN","as","as"
316,20,"PLAIN","his","his"
316,21,"PLAIN","most","most"
316,22,"PLAIN","fondly","fondly"
316,23,"PLAIN","remembered","remembered"
316,24,"PLAIN","output","output"
316,25,"PUNCT",".","."
317,0,"PLAIN","mr","mister"
317,1,"PLAIN","Doron","Doron"
317,2,"PLAIN","is","is"
317,3,"PLAIN","a","a"
317,4,"PLAIN","regular","regular"
317,5,"PLAIN","lecturer","lecturer"
317,6,"PLAIN","on","on"
317,7,"PLAIN","Hebrew","Hebrew"
317,8,"PLAIN","literature","literature"
317,9,"PLAIN","at","at"
317,10,"LETTERS","UCLA","u c l a"
317,11,"PUNCT",".","."
318,0,"PUNCT","""",""""
318,1,"PLAIN","Palais","Palais"
318,2,"PLAIN","Garnier","Garnier"
318,3,"PUNCT","""",""""
318,4,"PLAIN","at","at"
318,5,"PLAIN","the","the"
318,6,"PLAIN","Paris","Paris"
318,7,"PLAIN","Opera","Opera"
318,8,"PLAIN","website","website"
318,9,"PUNCT",".","."
319,0,"PLAIN","When","When"
319,1,"PLAIN","the","the"
319,2,"PLAIN","war","war"
319,3,"PLAIN","ended","ended"
319,4,"PLAIN","in","in"
